flow_form_id,flow_question_group,flow_question_label,flow_question_id,mis_form_id,mis_question_group,mis_question_label,mis_question_id,match_score,match_confidence,match_method,mis_question_order
540671011,WASH Information,Types of Toilets in Teachers Quarters?,525320960,,,,,52.38,none,none,
540671011,WASH Information,Are you able to  take the picture of the Hand washing facility?,525320961,,,,,71.19,none,none,
540671011,WASH Information,How many storage tank does the school have?,525320962,,,,,61.54,none,none,
540671011,WASH Information,How many water seal toilets?,525320963,,,,,54.55,none,none,
540671011,WASH Information,What is the water treatment technology used?,525320964,,,,,68.18,none,none,
540671011,WASH Information,How many compost toilets?,525320965,,,,,51.16,none,none,
540671011,WASH Information,Is the drinking water at school treated?,527231006,,,,,55.17,none,none,
540671011,WASH Information,How many rainwater harvesting system does the school have?,527231007,,,,,61.54,none,none,
540671011,WASH Information,Is Drinking Water from the main source typically available throughout the year?,527231008,,,,,52,none,none,
540671011,WASH Information,What is the other source of  water?,527231009,,,,,72.73,none,none,
540671011,WASH Information,Are both soap and water currently available at the hand washing facilities?,527231010,,,,,58.33,none,none,
540671011,WASH Information,Are you able to take the picture of the school toilet?,527231011,,,,,71.19,none,none,
540671011,WASH Information,Are the toilets separate for girls and boys?,527231012,,,,,64,none,none,
540671011,WASH Information,Number of Toilets in Teachers Quarters?,527231013,,,,,75,none,none,
540671011,WASH Information,How many drinking water points (eg. taps are at the school)?,527231014,,,,,50,none,none,
540671011,WASH Information,Is there any rainwater harvesting system in the school?,527231015,,,,,55.17,none,none,
540671011,WASH Information,What is the source for the rural water scheme?,529621155,,,,,69.57,none,none,
540671011,WASH Information,Are the toilet facilities accessible to those with limited mobility or vision,535141013,,,,,55,none,none,
540671011,WASH Information,Take a picture of the school toilet,535141014,,,,,55,none,none,
540671011,WASH Information,How many pit toilets?,535141015,,,,,56.41,none,none,
540671011,WASH Information,Take a picture of the school hand washing facility,535141016,,,,,55,none,none,
540671011,WASH Information,Is this source improved or unimproved?,545931014,,,,,60,none,none,
540671011,Water Quality Test,Take the geolocation of the sampling point?,499000964,,,,,75,none,none,
540671011,Water Quality Test,What type of water quality test was conducted?,536681023,,,,,57.14,none,none,
540671011,Water Quality Test,Reason for not being able to collect the sample?,536681024,,,,,60.61,none,none,
540671011,Water Quality Test,What is the type of water source?,536681025,,,,,74.42,none,none,
540671011,Water Quality Test,Take a picture of the water point from where the sample has been collected,536681026,,,,,54.55,none,none,
540671011,Water Quality Test,What are the results of the CBT Bag test (MPN Number)?,536681027,,,,,64,none,none,
540671011,Water Quality Test,Where was the sample taken from?,536681028,,,,,57.14,none,none,
540671011,Water Quality Test,Are you able to take the sample?,536681029,,,,,80.65,low,manual,
540671011,Water Quality Test,What is the Risk Level of CBT value obtained?,536681030,,,,,70,none,none,
540671011,Water Quality Test,The test conducted with Caddisfly?,536681031,,,,,50,none,none,
